region_id	region_name	region_ent_type	total_value	tile	asbestos	concrete	zink_aluminium_sheet	metal_sheet	cadjan_palmyrah_straw	other	not_relevant
LK-8121090	Badulla East	gnd	981	20	682	218	31	30	0	0	0
LK-2303395	Dunsinane	gnd	980	7	707	4	9	239	14	0	0
LK-2312245	Perakumpura	gnd	980	36	744	21	118	9	46	4	2
LK-1106105	Kuruniyawatta	gnd	978	9	704	194	10	22	39	0	0
LK-2313130	Coombewood	gnd	978	162	323	16	207	189	7	74	0
LK-7133125	Step 3 Part 2	gnd	978	46	870	62	0	0	0	0	0
LK-1106220	Madinnagoda	gnd	977	59	737	165	6	3	7	0	0
LK-1224270	Gampaha Aluthgama East	gnd	977	327	597	45	5	0	1	2	0
LK-2224025	Akarahediya	gnd	977	39	875	45	4	14	0	0	0
LK-1239175	Mabima East	gnd	976	101	803	68	1	0	0	0	3
LK-1136365	Kahapola	gnd	975	28	886	51	2	1	7	0	0
LK-1303310	Thalpitiya South	gnd	974	202	716	48	2	6	0	0	0
LK-2151060	Bothalapitiya	gnd	974	10	433	500	12	16	3	0	0
LK-7133115	Mahapaladikulama	gnd	974	50	855	42	5	3	18	1	0
LK-8224105	Pelwatta	gnd	974	261	648	25	3	30	6	1	0
LK-1112175	Kandanawatta	gnd	973	49	867	52	4	0	1	0	0
LK-1136150	Kaliyammahara	gnd	973	20	909	39	1	0	4	0	0
LK-1224385	Rathupaswala	gnd	973	284	615	61	4	0	9	0	0
LK-1239035	Kammalwatta	gnd	973	120	766	76	5	6	0	0	0
LK-1312035	Kongasthenna	gnd	973	36	805	16	86	12	17	1	0
LK-7133135	Wanniyankulama Kotasa 1	gnd	972	24	901	33	3	1	9	0	1
LK-9151070	Kolonna	gnd	972	422	468	49	3	12	18	0	0
LK-8103160	Mapakadawewa	gnd	971	237	672	44	8	1	9	0	0
LK-1221095	Nivandama South	gnd	970	350	558	59	1	2	0	0	0
LK-7133080	Step 2 Part 1	gnd	970	81	804	42	43	0	0	0	0
LK-1203175	Pitipana South - West	gnd	969	504	423	25	4	2	9	2	0
LK-5106035	Meeravodai Muslim East	gnd	969	779	31	141	4	10	4	0	0
LK-6233070	Wattakkaliya	gnd	969	523	323	64	10	0	47	1	1
LK-2313120	Drayton	gnd	967	151	691	16	103	4	2	0	0
LK-6157055	Thorayaya	gnd	967	368	496	85	4	14	0	0	0
LK-3239035	Wekada	gnd	966	650	258	27	0	29	2	0	0
LK-5110065	Santhiveli	gnd	965	799	15	85	15	32	18	1	0
LK-1121105	Maharagama East	gnd	964	43	803	111	4	0	0	3	0
LK-1133050	Lakshapathiya Central	gnd	964	27	780	155	1	0	1	0	0
LK-1206360	Raddoluwa South	gnd	964	390	516	52	2	0	4	0	0
LK-1233325	Gonahena West	gnd	964	149	760	50	0	1	4	0	0
LK-8221115	Thelulla Colony	gnd	964	349	529	34	2	2	47	1	0
LK-1109085	Nawagamuwa South	gnd	963	113	767	78	4	1	0	0	0
LK-9206160	Kappagoda	gnd	963	256	561	108	13	0	25	0	0
LK-1106210	Wijayapura	gnd	962	42	535	365	19	0	1	0	0
LK-5109020	Peththalai	gnd	962	820	7	46	12	0	49	28	0
LK-1133105	Kadalana	gnd	961	77	764	107	3	8	2	0	0
LK-1215300	Galloluwa	gnd	961	442	449	65	3	0	2	0	0
LK-1221140	Indiminna	gnd	961	267	633	56	3	1	1	0	0
LK-3303080	Andarawewa	gnd	961	356	528	38	1	9	27	2	0
LK-1133135	Moratumulla East	gnd	960	45	765	122	3	3	21	0	1
LK-1215130	Medemulla South	gnd	960	377	534	40	3	4	2	0	0
LK-6169145	Horombawa	gnd	960	554	331	48	7	3	15	2	0
LK-1218050	Kunjawatta	gnd	959	212	660	34	5	24	24	0	0
LK-2127380	Diyabubula	gnd	959	141	565	151	78	9	15	0	0
LK-4109025	Anaikottai	gnd	959	260	673	11	6	3	5	1	0
LK-7133065	Step 2 Part 2	gnd	959	21	791	121	20	0	6	0	0
LK-9106035	Thalavitiya	gnd	959	87	834	31	0	5	2	0	0
LK-9230050	Dehiovita	gnd	959	76	724	43	6	103	7	0	0
LK-1124040	Ethulkotte West	gnd	958	50	800	96	5	0	5	2	0
LK-1306135	Alubomulla West	gnd	958	97	825	34	1	0	1	0	0
LK-9227015	Kabulumulla	gnd	958	79	617	53	18	5	186	0	0
LK-7206225	Yudhaganawa	gnd	957	154	762	19	0	20	2	0	0
LK-4118115	Achchelu	gnd	956	375	492	23	28	7	24	2	5
LK-5115020	Eravur 03A	gnd	956	638	19	266	19	3	5	2	4
LK-6242075	Mudukatuwa South	gnd	956	845	61	30	5	1	14	0	0
LK-3312135	Koholankala	gnd	955	510	398	32	1	2	10	2	0
LK-9109010	Deheragoda	gnd	954	104	817	12	1	12	8	0	0
LK-1112180	Kiriberiyakele	gnd	953	105	767	77	1	3	0	0	0
LK-1212705	Kureekotuwa	gnd	953	269	601	51	4	0	27	1	0
LK-1221285	Rampitiya	gnd	953	208	646	88	4	0	7	0	0
LK-1324190	Walathara	gnd	953	323	573	44	3	0	10	0	0
LK-2130155	Nagasthenna	gnd	953	21	602	273	31	3	23	0	0
LK-2157075	Imbulpitiya	gnd	953	0	726	66	8	16	137	0	0
LK-2313020	Hollyrood	gnd	953	125	531	82	88	124	2	1	0
LK-4118045	Urumpirai South	gnd	953	389	523	14	15	2	5	5	0
LK-6154100	Kurunegala Town - North East	gnd	953	259	633	44	8	5	4	0	0
LK-8221130	Balaharuwa	gnd	953	473	439	12	0	0	27	2	0
LK-2312170	Nuwara Eliya Central	gnd	952	53	529	109	103	35	123	0	0
LK-2314270	Moray	gnd	952	200	514	9	185	37	7	0	0
LK-5110070	Palaiyadithona	gnd	952	705	28	33	20	9	73	84	0
LK-5112020	Sittandy 1	gnd	952	850	7	28	3	4	12	48	0
LK-1224395	Belummahara	gnd	951	305	568	70	4	2	2	0	0
LK-6203015	Anawasala	gnd	951	802	70	13	18	1	34	13	0
LK-1206050	Ethgala	gnd	950	771	110	24	8	23	14	0	0
LK-7139090	Nochchiyagama	gnd	950	303	597	35	9	0	5	0	1
LK-1206105	K.C. De Silva Puraya	gnd	949	740	145	26	5	33	0	0	0
LK-1239025	Meegahawatta West	gnd	948	111	760	73	1	2	1	0	0
LK-8121070	Badulla Central	gnd	948	29	665	192	22	39	0	1	0
LK-2313340	Albion	gnd	946	51	445	24	11	314	100	1	0
LK-5106010	Oddamavadi 01 North	gnd	946	695	26	216	1	2	5	0	1
LK-9148020	Udawalawa	gnd	946	380	515	29	1	14	7	0	0
LK-1112100	Panagoda West	gnd	945	72	733	133	0	2	5	0	0
LK-1221195	Batagama South	gnd	945	352	506	81	3	2	0	1	0
LK-1106070	Ambathale	gnd	944	39	777	112	1	11	4	0	0
LK-3315175	Uhapitagoda	gnd	944	654	240	21	3	12	14	0	0
LK-1112075	Meegoda North	gnd	943	116	783	38	1	4	1	0	0
LK-3139015	Maha Hapugala	gnd	943	270	517	121	1	28	6	0	0
LK-1203100	Udayarthoppuwa	gnd	942	630	216	85	8	3	0	0	0
LK-1218110	Heenkenda	gnd	942	218	626	95	0	1	2	0	0
LK-1318020	Welikala	gnd	942	98	788	44	2	4	6	0	0
LK-1218170	Mabola	gnd	941	41	784	102	2	7	5	0	0
LK-2218150	Parawatta	gnd	941	20	642	223	11	15	30	0	0
LK-4118025	Kopai Centre	gnd	941	455	444	16	18	0	6	1	1
LK-7133070	Pothanegama	gnd	941	64	827	39	3	5	2	0	1
LK-4509065	Konavil	gnd	940	335	490	5	30	29	43	8	0
LK-5221020	Periyaneelavanai  02	gnd	940	575	38	299	14	8	6	0	0
LK-6236190	Uraliyagara	gnd	940	794	71	18	18	22	17	0	0
LK-9148175	Halmillaketiya	gnd	940	391	505	19	2	22	1	0	0
LK-1112255	Magammana West	gnd	939	130	701	101	3	1	3	0	0
LK-1133110	Rawathawatta West	gnd	939	56	750	125	1	0	6	1	0
LK-1206040	Katana West	gnd	939	714	163	34	3	23	1	1	0
LK-1309025	Ihala Millewa South	gnd	939	92	806	32	2	7	0	0	0
LK-4133105	Sangiliyan Thoppu	gnd	938	356	534	30	10	1	6	0	1
LK-5324045	Annalnagar	gnd	938	854	44	26	7	2	3	2	0
LK-5327040	Muthur East	gnd	937	440	400	38	7	3	11	7	31
LK-6218010	Viruthodai	gnd	936	860	9	16	19	4	12	13	3
LK-1224225	Galahitiyawa North	gnd	933	343	529	47	0	2	12	0	0
LK-1309060	Halapitiya	gnd	933	144	697	31	54	0	7	0	0
LK-3112145	Batuwanhena	gnd	933	176	741	15	0	0	1	0	0
LK-3242205	Welegoda East	gnd	933	241	548	137	3	1	3	0	0
LK-9139065	Kalalella	gnd	933	218	443	28	18	149	76	1	0
LK-1203155	Kurana West	gnd	932	618	238	68	7	1	0	0	0
LK-1218210	Kurunduhena	gnd	932	49	768	106	8	0	1	0	0
LK-4203140	Eluthur	gnd	932	570	270	56	12	1	14	9	0
LK-8124065	Bogahamaditta	gnd	932	11	643	143	18	117	0	0	0
LK-1236125	Peliyagodawatta	gnd	931	73	724	117	0	9	8	0	0
LK-1239055	Kanduboda West	gnd	931	136	743	50	2	0	0	0	0
LK-4309205	Vavuniya Town North	gnd	931	265	510	125	25	0	6	0	0
LK-6218025	Madurankuliya	gnd	931	516	240	9	69	15	38	44	0
LK-9142055	Madampe North	gnd	931	289	507	37	23	5	70	0	0
LK-1133140	Moratumulla West	gnd	930	51	736	113	3	1	26	0	0
LK-1239110	Makola South Pahala	gnd	930	113	702	104	7	1	3	0	0
LK-9115230	Oluganthota	gnd	930	24	642	56	3	146	59	0	0
LK-2127370	Balagolla East	gnd	929	29	606	245	28	0	18	2	1
LK-5104030	Brynthuraichenai North	gnd	929	765	26	128	2	7	1	0	0
LK-6233100	Ichchampitiya	gnd	929	619	190	111	3	0	6	0	0
LK-1112045	Habarakada North	gnd	928	55	801	66	1	4	1	0	0
LK-2312045	Concordia	gnd	928	25	207	42	617	30	7	0	0
LK-5112065	Vantharumoolai East	gnd	928	784	35	70	5	0	18	16	0
LK-5321110	Rajawewa	gnd	927	173	701	7	1	35	10	0	0
LK-3127010	Halpathota Central	gnd	926	201	637	18	3	0	67	0	0
LK-1206335	Mookalangamuwa West	gnd	925	351	506	46	9	10	3	0	0
LK-1321395	Nagoda West	gnd	925	182	692	47	0	1	2	1	0
LK-1206320	Raddoluwa North	gnd	924	278	609	33	0	3	1	0	0
LK-2309515	Ragala Watta	gnd	924	10	601	84	81	140	7	1	0
LK-6169060	Kekunagolla	gnd	924	804	56	55	2	0	7	0	0
LK-8221090	Veherayaya Colony	gnd	924	332	524	24	0	7	37	0	0
LK-1133145	Villorawatta East	gnd	923	35	766	98	1	0	23	0	0
LK-1336215	Thiniyawala	gnd	923	315	589	15	0	1	3	0	0
LK-3242135	Weragampita	gnd	923	409	410	85	0	1	18	0	0
LK-1209535	Dagonna South	gnd	922	600	285	27	3	2	5	0	0
LK-5327095	Neithalnagar	gnd	922	435	422	22	20	13	4	5	1
LK-9230100	Thimbiripola	gnd	921	72	727	72	7	19	24	0	0
LK-1133155	Indibedda East	gnd	920	25	739	116	7	28	5	0	0
LK-1309090	Thalagala South	gnd	920	69	792	45	2	5	7	0	0
LK-5218250	Valathapitty 01	gnd	920	556	207	48	35	40	30	4	0
LK-1127045	Borella South	gnd	919	91	503	307	9	1	8	0	0
LK-2313360	Dayagama East	gnd	919	75	553	16	57	211	5	1	1
LK-8224015	Unawatuna	gnd	919	314	567	20	6	7	5	0	0
LK-4133130	Thirunelvely Centre North	gnd	917	293	567	35	17	2	3	0	0
LK-1112270	Prasannapura	gnd	916	102	742	65	2	3	1	1	0
LK-3139180	Milidduwa	gnd	916	179	600	129	1	5	2	0	0
LK-3303030	Suravirugama	gnd	916	480	386	19	0	28	3	0	0
LK-1303100	Ambalanduwa	gnd	915	31	817	53	1	13	0	0	0
LK-2314195	Hatton South	gnd	915	65	367	311	70	86	16	0	0
LK-1233315	Gonahena North	gnd	913	129	717	64	1	2	0	0	0
LK-1236025	Kiribathgoda	gnd	913	237	611	61	3	0	1	0	0
LK-2312155	Nanuoya	gnd	913	142	361	49	53	259	48	1	0
LK-3151210	Atanikitha	gnd	913	451	413	21	8	13	6	1	0
LK-7106010	Kanugahawewa	gnd	913	130	712	3	4	29	35	0	0
LK-1121060	Kottawa North	gnd	912	35	761	99	15	2	0	0	0
LK-9136050	Yakdehiwatta	gnd	912	49	641	44	1	166	10	1	0
LK-9206170	Kongamuwa	gnd	911	220	486	180	9	2	14	0	0
LK-1224330	Mahena	gnd	910	323	540	43	1	3	0	0	0
LK-1233295	Rammuthugala	gnd	910	156	612	138	2	0	2	0	0
LK-8121095	Hindagoda	gnd	910	5	659	211	11	24	0	0	0
LK-1136205	Mavittara North	gnd	909	72	698	132	5	1	1	0	0
LK-2310600	Delmar	gnd	909	6	94	68	740	1	0	0	0
LK-5118225	Navatkudah East	gnd	909	754	25	80	22	25	0	3	0
LK-9142205	Balavinna East	gnd	909	257	554	80	3	13	2	0	0
LK-1303145	Walana	gnd	907	200	672	31	1	2	0	1	0
LK-1303220	Eluvila	gnd	907	41	760	99	2	0	5	0	0
LK-5112135	Mylampavely	gnd	907	727	24	90	32	15	10	9	0
LK-9136010	Noragalla	gnd	907	98	643	24	10	44	85	3	0
LK-9230040	Dikella	gnd	907	74	568	12	5	116	132	0	0
LK-1133015	Soysapura North	gnd	906	2	193	707	4	0	0	0	0
LK-1206325	Raddoluwa West	gnd	906	336	506	53	1	8	1	1	0
LK-1224505	Embaraluwa South 2	gnd	906	254	597	42	3	8	2	0	0
LK-1236110	Pattiya East	gnd	906	43	767	51	28	7	10	0	0
LK-1239220	Biyagama South	gnd	906	122	723	53	3	1	4	0	0
LK-1133190	Katukurunda North	gnd	904	56	786	58	0	0	4	0	0
LK-1233360	Mahara Nugegoda South	gnd	904	109	724	55	4	12	0	0	0
LK-1112340	Kahathuduwa West	gnd	903	112	746	40	5	0	0	0	0
LK-1224415	Pahala Imbulgoda West	gnd	903	134	695	68	4	0	1	1	0
LK-3221140	Welipitiya	gnd	903	431	353	99	6	3	11	0	0
LK-2312080	Kalapura	gnd	902	18	393	30	190	254	17	0	0
LK-1203065	Kudapaduwa North	gnd	901	472	133	240	52	2	2	0	0
LK-1303295	Pinwatta	gnd	901	149	675	66	0	10	1	0	0
LK-8130220	Karagasthenna	gnd	901	69	682	86	26	37	0	0	1
LK-1327170	Dodangoda West - North West	gnd	900	205	640	48	0	5	1	0	1
LK-4118110	Puttur East	gnd	900	384	457	18	35	2	4	0	0
LK-5215040	Jayawardhanapura	gnd	900	127	698	57	10	2	6	0	0
LK-1203170	Pitipana South - East	gnd	899	640	226	27	1	4	1	0	0
LK-2112075	Wattegama North	gnd	899	19	606	207	25	1	41	0	0
LK-5248035	Rasak Moulana Nagar	gnd	898	589	116	162	6	9	13	2	1
LK-1109110	Welipillewa	gnd	897	76	747	63	2	4	4	0	1
LK-1321305	Kithulawa	gnd	897	295	553	26	0	13	8	1	1
LK-3242105	Wewahamandoowa	gnd	897	403	381	105	0	7	1	0	0
LK-8121100	Rambukpotha	gnd	897	8	622	185	49	32	0	0	1
LK-1203035	Ettukala	gnd	896	741	82	65	4	1	3	0	0
LK-1306225	Madupitiya	gnd	895	133	701	41	2	0	18	0	0
LK-8133110	Inikambedda	gnd	895	26	523	249	12	85	0	0	0
LK-1224210	Bollatha South	gnd	894	296	557	38	2	0	1	0	0
LK-1239165	Biyagama West	gnd	894	93	734	65	1	0	1	0	0
LK-5112110	Iyankerny Muslim	gnd	894	676	35	153	11	10	6	3	0
LG-41032	Delft PS	lg	893	315	529	3	7	6	32	1	0
LK-1106115	Dahampura	gnd	893	29	565	262	6	1	30	0	0
LK-1133085	Kuduwamulla	gnd	893	36	709	133	7	3	5	0	0
LK-1330180	Welipenna West	gnd	893	253	599	32	0	1	7	0	1
LK-1227210	Ellakkala West	gnd	892	207	607	65	2	10	1	0	0
LK-7133120	Step 3 Part 1	gnd	892	43	785	59	3	2	0	0	0
LK-9142175	Rakwana North	gnd	892	57	646	47	3	20	119	0	0
LK-1112400	Palagama	gnd	890	114	727	35	9	2	3	0	0
LK-9124185	Poronuwa	gnd	890	70	498	19	71	60	171	1	0
LK-9233045	Deraniyagala	gnd	890	42	735	92	6	2	13	0	0
LK-1106140	Kotikawatta West	gnd	889	38	692	155	1	3	0	0	0
LK-1136045	Egodawatta	gnd	889	38	539	309	3	0	0	0	0
LK-1330090	Yatadolawatta East	gnd	889	133	673	35	3	2	43	0	0
LK-9112230	Mudduwa East	gnd	889	90	690	86	3	14	6	0	0
LK-2130280	Maligathenna	gnd	888	32	630	166	39	0	21	0	0
LK-2309510	Rathnayakapura	gnd	888	2	161	44	174	389	118	0	0
LK-4409075	Udayarkattu South	gnd	888	724	18	2	7	95	10	18	14
LK-5124075	Kattankudy Division 6 South	gnd	888	708	13	157	4	0	6	0	0
LK-8124070	Mahawattagama	gnd	888	8	597	53	13	217	0	0	0
LK-9106170	Pathagama	gnd	887	50	801	4	3	27	2	0	0
LK-1233140	Vilimbula South	gnd	886	267	575	37	5	0	2	0	0
LK-2310620	St. Magret	gnd	886	0	199	27	109	551	0	0	0
LK-5236025	Akkaraipattu 06	gnd	885	541	52	273	14	1	4	0	0
LK-9139080	Endana	gnd	885	69	544	35	13	89	135	0	0
LK-9230025	Kanangama	gnd	884	67	623	21	10	33	130	0	0
LK-7133085	Step 2 Part 4	gnd	883	61	755	63	3	1	0	0	0
LK-9112120	Durekkanda	gnd	883	100	733	6	1	40	3	0	0
LK-9218045	Nangalla	gnd	883	427	356	73	2	9	16	0	0
LK-1136120	Mahalwarawa	gnd	881	63	699	110	7	1	1	0	0
LK-2206195	Rathmalgaha Ela	gnd	881	75	741	34	11	10	8	2	0
LK-9124075	Marapana	gnd	881	119	709	20	3	2	28	0	0
LK-2312150	Summerset	gnd	880	61	266	32	160	356	4	1	0
LK-1112110	Habarakada Watta	gnd	879	42	763	70	4	0	0	0	0
LK-1206020	Thoppuwa	gnd	879	750	54	36	20	13	5	1	0
LK-2313275	Hallbrook	gnd	879	33	437	129	127	143	8	0	2
LK-3133045	Thilakapura	gnd	879	114	739	23	1	0	2	0	0
LK-2314220	Dickoya	gnd	878	63	562	48	51	151	2	1	0
LK-4309115	Sasthrikoolankulam	gnd	878	389	204	19	123	128	9	6	0
LK-4309135	Sekkadipulavu	gnd	878	615	130	15	65	12	16	25	0
LK-5236055	Akkaraipattu 13	gnd	878	623	14	207	2	1	4	27	0
LK-5330040	Navatkernikadu	gnd	878	268	558	5	5	30	12	0	0
LK-9115045	Maddegama	gnd	878	33	523	7	14	9	292	0	0
LK-1115285	Koodaluvila	gnd	877	43	783	40	1	0	10	0	0
LK-2130030	Nittawela	gnd	877	14	637	210	11	5	0	0	0
LK-2313085	Bearwell	gnd	877	43	419	9	109	296	0	0	1
LK-9139030	Uda Hawpe	gnd	877	77	506	18	22	107	147	0	0
LK-1112060	Habarakada South	gnd	876	60	700	107	7	2	0	0	0
LK-1321075	Moronthuduwa South	gnd	876	219	601	40	11	1	4	0	0
LK-1112310	Mattegoda Central 'B'	gnd	875	22	803	29	0	0	0	0	21
LK-5315125	Sivapuri	gnd	875	240	404	218	9	4	0	0	0
LK-1115070	Ihala Kosgama North	gnd	874	128	672	59	3	5	7	0	0
LK-5215005	Dambethalawa	gnd	874	125	622	8	11	36	72	0	0
LK-9136045	Nivithigala	gnd	874	91	670	46	21	27	19	0	0
LK-2313135	Lindula	gnd	873	62	397	121	71	217	5	0	0
LK-5318050	Galmetiyawa South	gnd	873	484	344	31	8	3	2	1	0
LK-1136220	Mampe West	gnd	872	119	606	138	5	4	0	0	0
LK-1233195	Naranwala	gnd	872	232	586	46	3	1	4	0	0
LK-1303135	Bekkegama	gnd	872	87	694	67	2	0	22	0	0
LK-8212160	Dombagahawela	gnd	872	317	501	11	1	21	21	0	0
LK-1309110	Kidelpitiya	gnd	871	114	710	29	5	6	7	0	0
LK-5315140	Poompuhar	gnd	871	256	510	39	53	0	12	1	0
LK-1121125	Kottawa West	gnd	870	40	790	37	2	1	0	0	0
LK-1321350	Maha Heenatiyangala	gnd	870	94	690	77	1	1	7	0	0
LK-5215035	Senanayakepura	gnd	870	84	700	57	6	18	5	0	0
LK-1206155	Kimbulapitiya West	gnd	869	459	323	52	6	29	0	0	0
LK-9206045	Gondiwala	gnd	869	196	502	138	19	3	11	0	0
LK-2313260	Eildonhall	gnd	868	7	303	17	358	166	17	0	0
LK-5109050	Kinnaiyady	gnd	868	780	13	15	3	3	39	2	13
LK-1206090	Kondagammulla	gnd	867	541	286	23	9	8	0	0	0
LK-1236010	Hunupitiya North	gnd	867	17	790	29	3	28	0	0	0
LK-6215025	Marikkar Street	gnd	867	584	196	34	12	37	4	0	0
LK-9112195	Muwagama	gnd	866	38	780	40	0	1	7	0	0
LK-1230130	Meddegama	gnd	865	205	612	41	3	0	4	0	0
LK-5127115	Selvanagar East	gnd	865	776	20	31	7	8	14	9	0
LK-6206080	Vattakandal	gnd	865	672	143	3	8	7	10	22	0
LK-9148155	Mulendiyawala	gnd	865	513	328	14	1	0	9	0	0
LK-1221135	Thumpeliya	gnd	864	219	593	49	1	2	0	0	0
LK-9103115	Bulugahapitiya	gnd	864	79	739	40	1	3	2	0	0
LK-9106020	Meneripitiya	gnd	864	30	781	35	1	8	9	0	0
LK-1321040	Habaralagahalanda	gnd	863	171	649	33	7	0	3	0	0
LK-5324085	Naduthivu	gnd	863	753	45	30	1	2	18	14	0
LK-5324150	Soorangal	gnd	863	767	33	19	12	6	6	19	1
LK-6178255	Elabadagama East	gnd	863	746	72	37	4	3	1	0	0
LK-9227040	Parussella	gnd	863	51	504	43	14	220	31	0	0
LK-1109230	Evarihena	gnd	862	60	672	122	8	0	0	0	0
LK-1306015	Senapura	gnd	862	83	680	65	30	0	4	0	0
LK-5321040	Jayanthipura	gnd	862	131	693	17	9	6	6	0	0
LK-7212210	Warapitiya	gnd	862	166	647	6	24	0	14	5	0
LK-9233095	Deraniyagala South	gnd	862	83	704	22	6	3	44	0	0
LK-1239180	Mabima West	gnd	861	94	694	64	3	5	1	0	0
LK-2302310	Ketabulawa	gnd	861	33	491	13	8	314	2	0	0
LK-1103135	Hunupitiya	gnd	860	21	686	133	1	0	3	0	16
LK-1112355	Moonamale - Yakahaluwa	gnd	860	118	649	89	1	1	1	1	0
LK-1206030	Katana North	gnd	859	685	116	22	18	10	7	1	0
LK-1239030	Meegahawatta East	gnd	859	170	610	72	2	5	0	0	0
LK-5324035	Maharuf Nagar	gnd	859	769	38	43	4	2	2	1	0
LK-1109250	Asiri Uyana	gnd	857	92	664	95	6	0	0	0	0
LK-1133180	Koralawella West	gnd	857	27	749	73	0	6	2	0	0
LK-3309010	Kirinda	gnd	857	498	342	12	1	0	3	1	0
LK-5315110	Thirukkadaloor	gnd	857	95	601	132	8	2	19	0	0
LK-5327075	Periyapalam	gnd	857	470	329	44	3	0	5	3	3
LK-6178275	Makandura Ihala	gnd	857	741	85	9	6	14	1	1	0
LK-8121030	Sirimalgoda	gnd	857	2	586	34	16	219	0	0	0
LK-1239040	Delgoda	gnd	856	146	646	57	3	1	3	0	0
LK-3206120	Morawaka	gnd	856	365	412	61	3	4	11	0	0
LK-1206240	Kalahapitiya	gnd	855	375	410	61	3	1	5	0	0
LK-1303260	Kaludewala East	gnd	855	68	741	32	5	3	6	0	0
LK-8215045	Hulandawa	gnd	855	230	541	52	1	24	7	0	0
LK-9112205	Ratnapura Town North	gnd	855	11	710	100	3	20	11	0	0
LK-4106075	Moolai	gnd	854	359	443	6	2	11	32	1	0
LK-5104040	Mavadichenai	gnd	854	676	16	135	13	0	4	1	9
LK-6149030	Kelimune	gnd	854	471	297	54	8	5	18	1	0
LK-3303065	Viharagala	gnd	853	484	309	30	9	4	16	1	0
LK-4509015	Ambalnagar	gnd	853	578	185	4	37	11	31	7	0
LK-5110060	Korakallimadu	gnd	853	675	32	43	13	9	36	45	0
LK-8221020	Sudupanawela	gnd	853	251	534	24	2	10	31	1	0
LK-6215055	Puttalam South	gnd	852	519	252	53	0	19	6	3	0
LK-7142015	Veheragala	gnd	852	518	309	12	5	1	5	2	0
LK-8230040	Sooriyaara	gnd	852	439	382	13	3	7	6	2	0
LK-9106015	Pathberiya	gnd	852	45	568	19	20	47	153	0	0
LK-2130315	Hindagala	gnd	851	21	634	135	15	26	20	0	0
LK-5203055	Ihalagama	gnd	851	87	699	27	3	8	26	0	1
LK-1115045	Seethagama	gnd	850	39	627	174	0	7	3	0	0
LK-1209415	Halpe 2	gnd	850	410	403	18	3	3	10	1	2
LK-7145070	Nallachchiya	gnd	850	232	577	21	6	6	8	0	0
LK-8103095	Beligalla	gnd	850	182	598	26	11	0	32	0	1
LK-9124160	Kapuhenthota	gnd	850	142	598	32	2	32	44	0	0
LK-1221010	Dandugama	gnd	849	292	486	44	5	21	1	0	0
LK-1303095	Walana North	gnd	849	68	704	41	1	31	4	0	0
LK-2218230	Maligathenna	gnd	849	65	597	171	8	3	5	0	0
LK-8230005	Kandiyapitawewa	gnd	849	252	567	8	1	20	1	0	0
LK-1236130	Peliyagoda Gangabada	gnd	848	46	679	71	8	32	12	0	0
LK-3312105	Manajjawa	gnd	848	565	259	8	2	11	2	1	0
LK-5118040	Kokkuvil	gnd	848	690	32	72	34	7	7	6	0
LK-9124025	Kuttapitiya	gnd	848	103	612	25	0	0	108	0	0
LK-9148135	Sudugala	gnd	848	591	232	15	0	0	9	1	0
LK-4136040	Reclamation East	gnd	847	55	680	110	0	1	0	0	1
LK-5118160	Kallady Veloor	gnd	847	712	5	122	3	0	5	0	0
LK-5315130	Linganagar	gnd	847	84	579	155	25	2	2	0	0
LK-1233460	Akbar Town	gnd	846	36	528	267	5	5	5	0	0
LK-3109095	Magala South	gnd	846	168	652	24	0	0	2	0	0
LK-3206090	Thenipita	gnd	846	81	484	44	10	58	169	0	0
LK-6233010	Deduruoya	gnd	846	596	135	61	10	13	28	1	2
LK-9142005	Kotakethana	gnd	846	92	483	25	7	0	239	0	0
LK-1112210	Mambulgoda	gnd	845	78	695	61	5	5	0	1	0
LK-1309010	Pahala Millewa North	gnd	845	29	733	41	3	3	36	0	0
LK-3306045	Lunugamvehera New Town	gnd	845	221	571	40	1	1	9	2	0
LK-1224365	Ihala Yagoda South	gnd	844	250	533	57	0	0	4	0	0
LK-2303410	Pundaluoya South	gnd	844	5	466	103	232	17	20	1	0
LK-3312040	Keliyapura	gnd	844	336	432	40	4	2	25	5	0
LK-6203130	Mampuriya	gnd	844	589	151	1	20	6	31	46	0
LK-1203095	Angurukaramulla	gnd	843	552	201	83	3	4	0	0	0
LK-6154150	Iluppugedara	gnd	843	275	442	63	10	27	26	0	0
LK-1136020	Divulpitiya West	gnd	842	38	631	165	4	3	1	0	0
LK-1324025	Malegoda	gnd	842	143	643	48	2	5	0	0	1
LK-2157055	Nawalapitiya South	gnd	842	2	778	44	4	7	7	0	0
LK-5112035	Kaluwankerny 1	gnd	842	575	86	4	5	14	91	67	0
LK-5224115	Kalmunai 01C	gnd	842	386	40	413	1	0	1	1	0
LK-7130050	Kurundankulama	gnd	842	49	736	52	1	0	4	0	0
LK-1133185	Koralawella South	gnd	841	44	729	66	0	2	0	0	0
LK-1112145	Pitipana Town	gnd	840	57	692	79	6	4	2	0	0
LK-2312030	Bangalahatha	gnd	840	43	113	25	234	419	3	3	0
LK-9230080	Epalapitiya	gnd	840	59	736	32	1	0	12	0	0
LK-1215140	Yatiyana	gnd	839	463	331	35	1	4	5	0	0
LK-1233440	Pinnameda	gnd	839	42	678	115	2	0	2	0	0
LK-8103055	Millattawa	gnd	839	145	668	10	4	2	10	0	0
