region_id	region_name	region_name_in_data	region_ent_type	protected_well	semi_protected_well	unprotected_well	tube_well	spring_fountain	pipe_borne_nwsdb	pipe_borne_local_authority	pipe_borne_community	pipe_borne_private	tank_river_stream	rain_water	bottled_water	filter_ro	bowser	other
LK-1115120	Miriswatta	Miriswatta	gnd	349	31	5	20	0	56	0	199	47	0	0	3	0	0	1
LK-1115125	Aluth Ambalama	Aluth Ambalama	gnd	166	33	6	5	12	2	0	302	3	9	0	1	0	0	1
LK-1115130	Kiriwandala South	Kiriwandala South	gnd	36	0	0	2	165	474	6	110	0	0	0	0	0	0	1
LK-1115135	Kotahera	Kotahera	gnd	43	1	0	0	4	275	0	111	0	0	0	3	0	0	0
LK-1115140	Seethawaka	Seethawaka	gnd	47	0	2	3	0	433	2	0	0	0	0	2	0	0	0
LK-1115145	Aradhana Kanda	Aradhana Kanda	gnd	182	1	1	0	0	636	0	0	0	0	0	4	0	0	0
LK-1115150	Puwakpitiya South	Puwakpitiya South	gnd	204	9	0	39	0	528	21	214	10	0	0	0	0	0	4
LK-1115155	Puwakpitiya	Puwakpitiya	gnd	87	17	1	0	0	261	0	0	0	0	0	2	0	0	0
LK-1115160	Egodagama	Egodagama	gnd	146	3	0	0	2	184	0	108	0	0	0	0	0	0	0
LK-1115165	Weragolla North	Weragolla North	gnd	228	14	6	2	71	233	0	73	2	2	0	0	0	0	6
LK-1115170	Hingurala	Hingurala	gnd	191	19	0	1	179	118	1	61	39	3	0	0	0	0	6
LK-1115175	Kadugoda North	Kadugoda North	gnd	396	4	2	8	6	101	0	10	4	0	0	3	0	0	0
LK-1115180	Mawalgama	Mawalgama	gnd	357	3	0	0	0	175	1	59	0	0	0	0	0	0	0
LK-1115185	Suduwella	Suduwella	gnd	460	19	0	4	0	488	5	143	0	0	0	2	0	0	6
LK-1115190	Gira Imbula	Gira Imbula	gnd	107	0	0	9	0	167	0	1	0	0	0	2	0	0	0
LK-1115195	Walawwatta	Walawwatta	gnd	43	1	0	0	0	353	2	0	0	0	0	0	0	0	8
LK-1115200	Pahala Hanwella	Pahala Hanwella	gnd	194	0	0	1	0	190	1	0	0	0	1	0	0	0	0
LK-1115205	Hanwella Town	Hanwella Town	gnd	307	10	1	14	0	476	1	0	0	0	0	0	0	0	0
LK-1115210	Ihala Hanwella North	Ihala Hanwella North	gnd	190	3	0	1	0	234	0	0	0	0	0	0	0	0	0
LK-1115215	Niripola	Niripola	gnd	181	0	0	0	0	77	0	198	2	0	0	0	0	0	0
LK-1115220	Brandigampala	Brandigampala	gnd	166	8	0	1	0	176	0	0	0	0	0	0	0	0	0
LK-1115225	Kadugoda South	Kadugoda South	gnd	314	22	4	9	3	22	0	138	0	0	0	0	0	0	6
LK-1115230	Weragolla South	Weragolla South	gnd	13	1	0	0	141	26	0	74	58	0	0	0	0	0	0
LK-1115235	Digana	Digana	gnd	155	7	4	6	44	1	0	235	36	0	0	0	1	0	0
LK-1115240	Lahirugama	Lahirugama	gnd	182	2	2	0	99	59	1	194	41	4	0	0	0	0	0
LK-1115245	Mambula	Mambula	gnd	173	8	0	0	1	134	1	0	0	0	0	0	0	0	2
LK-1115250	Welikanna	Welikanna	gnd	256	1	0	5	0	138	0	32	1	0	0	0	0	0	0
LK-1115255	Kahahena	Kahahena	gnd	179	8	1	1	1	242	0	34	0	0	0	0	0	0	0
LK-1115260	Neluwattuduwa	Neluwattuduwa	gnd	103	9	1	1	0	74	0	15	0	0	0	0	0	0	0
LK-1115265	Diddeniya North	Diddeniya North	gnd	202	27	2	0	0	126	1	112	8	2	0	0	0	0	0
LK-1115270	Ihala Hanwella South	Ihala Hanwella South	gnd	22	2	0	1	0	256	1	0	0	0	0	0	0	0	0
LK-1115275	Pahathgama	Pahathgama	gnd	125	2	0	2	0	390	6	0	0	0	0	1	0	0	0
LK-1115280	Jayaweeragoda	Jayaweeragoda	gnd	133	19	2	1	0	477	0	0	0	0	0	0	0	0	2
LK-1115285	Koodaluvila	Koodaluvila	gnd	260	9	3	2	0	511	5	100	0	0	0	1	0	0	0
LK-1115290	Thunnana East	Thunnana East	gnd	125	1	0	0	1	35	0	76	0	3	1	0	0	0	0
LK-1115295	Diddeniya South	Diddeniya South	gnd	197	20	4	1	2	87	0	77	14	0	0	0	0	0	2
LK-1115300	Elamalawala	Elamalawala	gnd	94	8	0	1	1	80	0	4	0	1	0	0	0	0	0
LK-1115305	Ilukovita	Ilukovita	gnd	16	2	2	0	81	1	0	40	3	0	0	0	0	0	0
LK-1115310	Koswatta	Koswatta	gnd	88	0	2	0	24	0	0	4	67	10	1	0	0	0	2
LK-1115315	Pagngnagula	Pagngnagula	gnd	60	10	5	0	18	0	0	81	18	3	0	0	0	0	0
LK-1115320	Pelpola	Pelpola	gnd	61	3	0	1	0	45	1	98	0	4	0	0	0	0	0
LK-1115325	Kudakanda	Kudakanda	gnd	173	7	0	3	0	155	0	61	0	0	0	0	0	0	0
LK-1115330	Thunnana West	Thunnana West	gnd	348	15	0	1	0	171	0	0	0	0	0	0	0	0	0
LK-1115335	Mawathagama West	Mawathagama West	gnd	434	1	1	1	0	159	0	68	0	0	0	0	0	0	0
LK-1115340	Mawathagama East	Mawathagama East	gnd	165	2	1	2	0	113	0	20	4	1	0	0	0	0	7
LK-1118005	Pinnawala North	Pinnawala North	gnd	128	5	0	0	0	45	0	102	0	1	0	0	0	0	0
LK-1118010	Pinnawala South	Pinnawala South	gnd	191	3	0	0	0	144	0	147	4	0	0	0	0	0	0
LK-1118015	Waga North	Waga North	gnd	124	1	0	0	1	79	0	78	1	2	0	0	0	0	0
LK-1118020	Waga East	Waga East	gnd	103	0	0	0	1	101	2	279	1	2	0	0	0	0	0
LK-1118025	Thummodara	Thummodara	gnd	62	13	2	3	8	2	0	106	4	10	0	0	0	0	0
LK-1118030	Waga South	Waga South	gnd	102	12	0	0	1	56	1	124	4	3	0	0	0	0	4
LK-1118035	Siyambalawa	Siyambalawa	gnd	269	43	5	4	5	148	3	119	0	0	0	0	0	0	0
LK-1118040	Pahala Bope	Pahala Bope	gnd	106	2	0	3	1	9	1	214	0	0	0	0	0	0	0
LK-1118045	Halpe	Halpe	gnd	101	24	3	2	56	43	0	81	2	0	0	0	0	0	1
LK-1118050	Waga West	Waga West	gnd	215	2	0	1	0	131	0	50	0	0	0	0	0	0	1
LK-1118055	Uggalla	Uggalla	gnd	342	21	4	1	11	193	0	65	0	6	0	0	0	0	0
LK-1118060	Wewelpanawa	Wewelpanawa	gnd	83	8	3	0	0	74	0	37	2	0	0	0	0	0	0
LK-1118065	Pitumpe North	Pitumpe North	gnd	278	2	1	2	0	110	0	42	0	0	0	0	0	0	0
LK-1118070	Pitumpe South	Pitumpe South	gnd	162	2	1	2	0	146	0	80	4	1	0	0	0	0	0
LK-1118075	Galagedara East	Galagedara East	gnd	415	23	2	7	0	401	1	1	0	0	0	0	0	0	0
LK-1118080	Galagedara North	Galagedara North	gnd	346	10	0	1	0	316	0	19	0	0	0	2	0	0	0
LK-1118085	Galagedara South	Galagedara South	gnd	231	3	1	6	0	186	1	0	0	0	0	0	0	0	0
LK-1118090	Padukka	Padukka	gnd	445	9	0	8	0	329	2	19	5	0	0	1	0	0	0
LK-1118095	Arukwatta North	Arukwatta North	gnd	291	0	0	4	0	157	0	0	0	0	0	0	0	0	0
LK-1118100	Arukwatta South	Arukwatta South	gnd	330	4	0	3	0	222	2	105	0	0	0	0	0	0	0
LK-1118105	Ganegoda	Ganegoda	gnd	127	0	0	2	0	175	0	92	1	0	0	0	0	0	0
LK-1118110	Angampitiya	Angampitiya	gnd	346	11	4	8	0	69	0	224	5	0	0	0	0	0	0
LK-1118115	Weragala	Weragala	gnd	272	5	0	3	0	245	0	57	0	0	0	0	0	0	0
LK-1118120	Angamuwa	Angamuwa	gnd	319	6	3	1	0	81	0	90	1	0	0	0	0	0	0
LK-1118125	Udumulla	Udumulla	gnd	450	96	3	5	0	187	5	0	0	0	0	0	0	0	0
LK-1118130	Poregedara	Poregedara	gnd	230	39	7	2	0	56	0	0	0	0	0	0	0	0	0
LK-1118135	Pahala Padukka	Pahala Padukka	gnd	241	0	0	7	0	147	0	0	1	0	0	0	0	0	0
LK-1118140	Liyanwala	Liyanwala	gnd	269	5	0	0	0	66	0	0	0	0	0	0	0	0	0
LK-1118145	Kurugala	Kurugala	gnd	346	13	1	2	0	110	2	1	0	0	0	0	0	0	0
LK-1118150	Madulawa South	Madulawa South	gnd	225	0	1	3	1	154	0	1	20	0	0	0	0	0	0
LK-1118155	Madulawa North	Madulawa North	gnd	234	6	1	2	0	40	1	165	1	0	0	0	0	0	0
LK-1118160	Horakandawala	Horakandawala	gnd	384	16	1	5	0	236	0	39	2	0	0	0	0	0	0
LK-1118165	Dampe	Dampe	gnd	203	1	0	2	0	189	0	85	0	0	0	0	0	0	0
LK-1118170	Beruketiya	Beruketiya	gnd	364	74	5	5	0	329	1	0	0	0	0	0	0	0	0
LK-1118175	Horagala West	Horagala West	gnd	289	22	0	0	1	164	0	3	0	0	0	0	0	0	0
LK-1118180	Horagala East	Horagala East	gnd	291	176	10	4	0	172	1	0	0	0	0	0	0	0	0
LK-1118185	Beliattavila	Beliattavila	gnd	222	2	0	1	0	55	0	1	0	0	0	0	0	0	0
LK-1118190	Miriyagalla	Miriyagalla	gnd	258	7	3	3	38	81	0	17	0	0	0	0	0	0	0
LK-1118195	Malagala	Malagala	gnd	349	26	4	1	4	104	0	46	0	0	0	0	0	0	0
LK-1118200	Kahawala	Kahawala	gnd	238	3	1	3	0	42	0	18	1	0	0	0	0	0	0
LK-1118205	Yatawathura	Yatawathura	gnd	179	18	10	0	0	37	0	21	0	0	0	0	0	0	0
LK-1118210	Mahingala	Mahingala	gnd	145	1	0	3	0	38	0	0	0	0	0	0	0	0	0
LK-1118215	Ihala Bope	Ihala Bope	gnd	240	40	1	4	0	104	0	108	15	0	0	0	0	0	0
LK-1118220	Gurulana	Gurulana	gnd	93	4	1	9	0	29	1	82	43	0	0	0	0	0	0
LK-1118225	Udagama	Udagama	gnd	16	2	4	0	57	0	0	114	2	17	0	0	0	0	0
LK-1118230	Dambora	Dambora	gnd	56	0	0	1	12	1	0	123	55	1	0	0	0	0	0
LK-1121005	Mirihana South	Mirihana South	gnd	32	4	3	0	0	1578	4	0	0	0	0	1	0	0	1
LK-1121010	Mirihana North	Mirihana North	gnd	24	5	0	0	0	1804	19	0	0	2	1	0	0	0	0
LK-1121015	Madiwela	Madiwela	gnd	78	1	0	7	0	1806	4	0	1	0	0	4	0	0	0
LK-1121020	Thalawathugoda West	Thalawathugoda West	gnd	35	2	3	5	0	1482	5	2	0	0	0	7	1	0	0
LK-1121025	Thalawathugoda East	Thalawathugoda East	gnd	107	4	0	2	0	1478	11	0	0	0	0	1	1	0	0
LK-1121030	Kalalgoda	Kalalgoda	gnd	182	1	0	4	0	1670	7	0	0	0	0	2	0	0	0
LK-1121035	Kottawa East	Kottawa East	gnd	134	6	1	3	0	1757	5	0	0	0	0	0	0	0	0
LK-1121040	Rukmale West	Rukmale West	gnd	149	5	1	0	0	1365	3	0	0	0	0	1	0	0	0
LK-1121045	Rukmale East A	Rukmale East A	gnd	28	0	0	0	0	354	0	0	0	0	0	0	0	0	0
LK-1121050	Rukmale East B	Rukmale East B	gnd	34	0	0	1	0	711	2	0	0	0	0	0	0	0	0
LK-1121055	Liyanagoda	Liyanagoda	gnd	91	1	0	1	0	1333	1	0	0	0	0	0	0	0	0
LK-1121060	Kottawa North	Kottawa North	gnd	38	1	0	0	0	885	1	0	0	0	0	0	0	0	0
LK-1121065	Depanama	Depanama	gnd	102	6	1	1	0	2140	27	0	0	0	0	0	0	0	0
LK-1121070	Polwatta	Polwatta	gnd	44	39	0	3	0	990	2	0	0	0	0	3	0	0	0
LK-1121075	Pamunuwa	Pamunuwa	gnd	56	1	1	3	0	1116	19	4	0	0	0	4	0	0	0
LK-1121080	Thalapathpitiya	Thalapathpitiya	gnd	39	3	0	5	0	1808	12	0	0	0	0	0	0	0	0
LK-1121085	Pragathipura	Pragathipura	gnd	6	4	0	2	0	1620	10	0	0	0	0	0	0	0	0
LK-1121090	Udahamulla East	Udahamulla East	gnd	66	2	0	2	0	1643	13	0	3	2	0	2	0	0	0
LK-1121095	Udahamulla West	Udahamulla West	gnd	48	2	0	1	0	1284	4	0	0	0	0	0	0	0	0
LK-1121100	Pathiragoda	Pathiragoda	gnd	39	6	1	1	2	1679	4	0	0	1	0	7	0	0	0
LK-1121105	Maharagama East	Maharagama East	gnd	76	0	0	1	0	888	10	0	0	0	0	0	0	0	0
LK-1121110	Maharagama West	Maharagama West	gnd	37	1	0	0	0	576	0	0	0	0	0	0	0	0	0
LK-1121115	Dambahena	Dambahena	gnd	34	2	0	4	1	1593	9	2	0	0	0	2	0	0	0
LK-1121120	Pannipitiya North	Pannipitiya North	gnd	52	4	0	1	5	1242	3	0	0	0	0	0	0	0	0
LK-1121125	Kottawa West	Kottawa West	gnd	26	4	0	0	0	835	1	0	0	0	0	5	0	0	0
LK-1121130	Kottawa South	Kottawa South	gnd	129	2	0	0	5	1933	8	0	0	0	0	2	0	0	0
LK-1121135	Malapalla West	Malapalla West	gnd	100	1	0	5	0	676	3	0	0	0	0	0	0	0	0
LK-1121140	Malapalla East	Malapalla East	gnd	237	11	0	2	0	995	0	0	0	0	0	0	0	0	0
LK-1121145	Makumbura North	Makumbura North	gnd	90	1	0	67	1	1143	7	0	0	0	0	0	0	0	0
LK-1121150	Makumbura South	Makumbura South	gnd	33	0	0	1	1	414	0	0	0	0	0	0	0	0	0
LK-1121155	Kottawa Town	Kottawa Town	gnd	98	3	2	2	0	1370	13	0	0	0	0	3	0	0	0
LK-1121160	Pannipitiya South	Pannipitiya South	gnd	21	1	0	1	0	565	5	0	0	1	0	0	0	0	0
LK-1121165	Maharagama Town	Maharagama Town	gnd	97	1	2	6	1	1352	5	0	3	0	0	8	0	1	0
LK-1121170	Godigamuwa South A	Godigamuwa South	gnd	93	3	0	0	0	1575	2	0	1	0	0	5	0	0	0
LK-1121175	Godigamuwa South B	Godigamuwa South B	gnd	65	4	0	0	0	2096	6	0	0	0	0	0	0	0	0
LK-1121180	Godigamuwa North	Godigamuwa North	gnd	89	1	0	4	0	1021	0	0	0	0	0	4	0	0	0
LK-1121185	Wattegedara	Wattegedara	gnd	63	2	0	6	0	2094	6	0	0	0	0	6	0	0	0
LK-1121190	Navinna	Navinna	gnd	122	48	1	3	1	1301	11	0	0	0	0	6	0	0	0
LK-1121195	Wijerama	Wijerama	gnd	44	2	1	5	0	654	1	0	0	0	0	0	0	0	0
LK-1121200	Gangodavila South B	Gangodavila South B	gnd	39	1	0	0	1	1578	9	0	1	0	0	0	0	0	0
LK-1121205	Jambugasmulla	Jambugasmulla	gnd	48	3	0	7	0	1028	22	0	0	0	0	3	0	0	0
LK-1124005	Obeysekarapura	Obesekarapura	gnd	11	1	0	51	0	2866	22	4	2	0	1	0	0	0	0
LK-1124010	Welikada West	Welikada West	gnd	2	1	0	1	0	1486	10	0	0	0	0	0	0	0	0
LK-1124015	Welikada East	Welikada East	gnd	4	0	0	9	0	1874	8	0	0	0	0	2	1	0	0
LK-1124020	Rajagiriya	Rajagiriya	gnd	0	0	0	2	0	711	1	0	0	0	0	0	0	0	0
LK-1124025	Welikada North	Welikada North	gnd	3	0	0	1	0	1232	8	0	0	0	0	1	0	0	0
LK-1124030	Nawala West	Nawala West	gnd	13	1	0	4	0	1092	2	0	0	0	0	0	0	0	0
LK-1124035	Koswatta	Koswatta	gnd	12	0	0	0	0	1323	4	0	0	0	0	0	0	0	0
LK-1124040	Ethulkotte West	Ethulkotte West	gnd	12	0	0	2	0	956	3	0	0	0	0	1	0	0	1
LK-1124045	Ethulkotte	Ethulkotte	gnd	12	0	0	0	1	1727	11	1	0	0	0	0	0	0	0
LK-1124050	Pitakotte East	Pitakotte East	gnd	5	3	0	0	0	1104	3	0	2	0	0	0	0	0	0
LK-1124055	Pitakotte	Pitakotte	gnd	9	0	0	18	1	1067	0	0	1	0	0	0	0	0	0
LK-1124060	Pitakotte West	Pitakotte West	gnd	28	0	3	0	0	1482	13	1	1	0	0	2	0	0	0
LK-1124065	Nawala East	Nawala East	gnd	16	1	0	0	0	1464	10	1	2	0	0	0	0	0	0
LK-1124070	Nugegoda West	Nugegoda West	gnd	2	0	1	4	0	1547	6	0	1	0	2	3	0	0	0
LK-1124075	Pagoda	Pagoda	gnd	16	0	0	0	0	1536	3	0	0	0	0	9	0	0	0
LK-1124080	Nugegoda	Nugegoda	gnd	28	3	0	0	0	1049	4	0	0	0	0	0	0	0	0
LK-1124085	Pagoda East	Pagoda East	gnd	37	0	1	0	0	1232	23	0	1	0	0	0	0	0	0
LK-1124090	Gangodavila North	Gangodavila North	gnd	40	4	0	0	0	1157	5	0	2	0	0	0	0	0	0
LK-1124095	Gangodavila South	Gangodavila South	gnd	26	10	0	0	0	1988	12	3	1	0	0	2	1	0	0
LK-1124100	Gangodavila East	Gangodavila East	gnd	13	0	3	0	0	728	3	7	0	0	0	0	0	0	0
LK-1127005	Kollupitiya	Kollupitiya	gnd	2	1	0	0	0	1518	9	0	0	0	1	6	0	0	0
LK-1127010	Bambalapitiya	Bambalapitiya	gnd	19	0	0	3	0	2116	12	1	0	0	0	11	3	0	0
LK-1127015	Kurunduwatta	Kurunduwatta	gnd	8	2	0	0	1	1599	6	0	0	0	1	6	0	0	0
LK-1127020	Kuppiyawatta West	Kuppiyawatta West	gnd	7	3	0	0	0	1240	9	0	0	0	0	1	0	0	0
LK-1127025	Kuppiyawatta East	Kuppiyawatta East	gnd	3	3	0	1	0	2142	7	3	0	0	0	4	1	0	0
LK-1127030	Dematagoda	Dematagoda	gnd	77	11	3	11	1	5154	79	8	3	0	0	2	0	0	0
LK-1127035	Wanathamulla	Wanathamulla	gnd	264	41	5	4	0	4331	140	2	0	0	0	2	0	0	1
LK-1127040	Borella North	Borella North	gnd	34	4	1	25	1	3523	21	4	1	0	0	0	0	0	0
LK-1127045	Borella South	Borella South	gnd	4	4	0	2	0	911	3	0	0	0	0	0	0	0	0
LK-1127050	Gothamipura	Gothamipura	gnd	1	2	0	0	0	1133	5	0	0	0	0	3	0	0	0
LK-1127055	Narahenpita	Narahenpita	gnd	37	4	0	2	0	2831	12	1	0	0	0	4	0	0	0
LK-1127060	Thimbirigasyaya	Thimbirigasyaya	gnd	41	5	0	7	1	2599	70	1	0	0	1	6	0	0	0
LK-1127065	Milagiriya	Milagiriya	gnd	30	0	0	1	0	1496	6	0	1	0	0	3	0	0	0
LK-1127070	Havelock Town	Havelock Town	gnd	2	1	0	3	0	2037	47	3	0	0	0	0	0	0	0
LK-1127075	Kirula	Kirula	gnd	24	15	2	7	1	4648	128	0	1	0	0	1	0	0	0
LK-1127080	Kirulapone	Kirulapone	gnd	49	1	0	4	0	4573	41	14	2	0	0	3	0	0	0
LK-1127085	Wellawatta North	Wellawatta North	gnd	191	2	5	5	2	4668	29	5	3	1	0	13	2	0	0
LK-1127090	Wellawatta South	Wellawatta South	gnd	78	0	1	2	4	3049	24	0	2	0	0	0	0	0	0
LK-1127095	Pamankada West	Pamankada West	gnd	17	6	1	71	1	4138	56	4	1	0	0	2	0	3	0
LK-1127100	Pamankada East	Pamankada East	gnd	16	0	0	1	1	2892	28	7	3	0	0	11	0	0	0
LK-1130005	Sri Saranankara	Sri Saranankara	gnd	8	4	0	4	1	1750	1	0	1	0	0	0	0	0	0
LK-1130010	Vilawala	Vilawala	gnd	11	1	1	2	0	1565	7	0	0	0	0	0	0	0	0
LK-1130015	Dutugemunu	Dutugemunu	gnd	10	0	0	5	0	1121	10	1	1	0	0	7	0	0	0
LK-1130020	Kohuwala	Kohuwala	gnd	30	1	2	14	0	1725	30	0	1	0	0	29	0	1	0
LK-1130025	Kalubovila	Kalubovila	gnd	14	2	1	2	0	1472	6	0	0	0	0	0	0	0	0
LK-1130030	Hathbodhiya	Hathbodhiya	gnd	7	0	0	2	0	1973	8	0	1	0	0	1	0	0	0
LK-1130035	Galwala	Galwala	gnd	12	0	0	0	0	1465	28	0	0	0	0	0	0	0	0
LK-1130040	Dehiwala West	Dehiwala West	gnd	30	1	0	0	1	2168	1	1	0	0	0	10	0	0	0
LK-1130045	Dehiwala East	Dehiwala East	gnd	8	4	0	27	0	1964	5	0	0	1	0	2	0	0	0
LK-1130050	Udyanaya	Udyanaya	gnd	7	0	0	0	0	1767	12	1	1	0	0	0	0	0	0
LK-1130055	Nedimala	Nedimala	gnd	44	0	1	0	0	2224	5	0	1	0	0	0	0	0	0
LK-1130060	Malwatta	Malwatta	gnd	9	0	0	0	0	1003	0	0	0	1	0	0	0	0	0
LK-1130065	Jayathilaka	Jayathilaka	gnd	4	24	0	5	1	1186	1	0	0	0	0	3	0	0	0
LK-1130070	Karagampitiya	Karagampitiya	gnd	2	0	0	4	0	1438	8	0	0	0	0	0	0	0	0
LK-1130075	Kawdana East	Kawdana East	gnd	38	0	0	1	0	2202	10	0	1	0	0	0	0	0	0
LK-1131005	Mount Lavinia	Mount Lavinia	gnd	11	0	8	556	2	1930	18	0	0	0	0	8	0	0	1
LK-1131010	Kawdana West	Kawdana West	gnd	2	0	0	6	0	1889	4	0	0	0	0	0	0	0	0
LK-1131015	Watarappala	Watarappala	gnd	15	2	0	84	0	1669	4	1	2	0	0	3	0	0	0
LK-1131020	Wathumulla	Wathumulla	gnd	19	1	0	1	0	1348	4	0	1	0	0	0	0	0	0
LK-1131025	Katukurunduwatta	Katukurunduwatta	gnd	22	5	0	3	0	3063	4	1	0	0	0	6	4	0	0
LK-1131030	Attidiya North	Attidiya North	gnd	40	0	1	19	1	2199	2	0	0	0	0	5	0	0	0
LK-1131035	Attidiya South	Attidiya South	gnd	30	3	0	3	3	2121	7	0	1	0	0	0	0	0	0
LK-1131040	Piriwena	Piriwena	gnd	20	0	0	1	1	1492	0	3	2	0	0	2	2	0	0
LK-1131045	Wedikanda	Wedikanda	gnd	19	23	4	76	4	1875	4	1	0	0	0	0	0	0	0
LK-1131050	Vihara	Vihara	gnd	4	1	1	3	1	1726	6	0	0	0	0	11	2	0	0
LK-1131055	Rathmalana West	Ratmalana West	gnd	6	4	0	4	0	1361	1	5	30	0	0	0	0	0	0
LK-1131060	Rathmalana East	Ratmalana East	gnd	3	6	0	1	0	1493	8	3	2	0	0	0	0	0	0
LK-1131065	Kandawala	Kandawala	gnd	3	1	0	1	2	2001	3	0	0	0	0	4	0	0	0
LK-1133005	Angulana North	Angulana North	gnd	5	21	1	2	1	1226	1	0	0	0	0	0	0	0	0
LK-1133010	Kaldemulla	Kaldemulla	gnd	4	0	0	2	0	1308	10	0	0	0	0	0	0	0	0
LK-1133015	Soysapura North	Soysapura North	gnd	2	0	0	0	1	904	0	0	0	0	0	0	0	0	0
LK-1133020	Soysapura South	Soysapura South	gnd	0	0	0	0	0	771	2	0	0	0	0	0	0	0	0
LK-1133025	Dahampura	Dahampura	gnd	9	0	0	0	0	719	3	1	1	0	0	1	0	0	0
LK-1133030	Thelawala North	Thelawala North	gnd	1	1	0	1	2	1598	4	0	0	0	0	1	0	0	0
LK-1133035	Borupana	Borupana	gnd	2	1	0	0	0	1483	5	0	0	0	0	0	0	0	0
LK-1133040	Thelawala South	Thelawala South	gnd	1	1	0	0	0	1137	2	0	0	0	0	0	0	0	0
LK-1133045	Lakshapathiya North	Lakshapathiya North	gnd	2	0	0	5	0	1243	12	0	1	0	0	0	0	0	0
LK-1133050	Lakshapathiya Central	Lakshapathiya Central	gnd	6	1	0	2	0	966	8	0	3	0	0	0	0	0	0
LK-1133055	Angulana South	Angulana South	gnd	3	6	0	1	0	684	2	0	0	0	0	0	0	0	0
LK-1133060	Uyana South	Uyana South	gnd	9	12	0	2	0	1425	8	0	0	0	0	2	0	0	0
LK-1133065	Uyana North	Uyana North	gnd	3	9	0	0	0	1012	2	0	0	0	0	0	0	0	1
LK-1133070	Rawathawatta South	Rawathawatta South	gnd	0	0	0	3	0	556	1	0	0	0	0	0	0	0	0
LK-1133075	Rawathawatta East	Rawathawatta East	gnd	4	0	0	2	1	1009	1	0	0	0	0	0	0	0	0
LK-1133080	Lakshapathiya South	Lakshapathiya South	gnd	3	2	0	0	1	1604	20	1	0	0	0	0	0	0	0
LK-1133085	Kuduwamulla	Kuduwamulla	gnd	5	3	1	1	0	884	7	1	0	0	0	0	0	0	0
LK-1133090	Katubedda	Katubedda	gnd	25	2	0	2	0	2526	16	1	0	0	0	0	0	0	0
LK-1133095	Molpe	Molpe	gnd	10	3	0	8	0	1723	5	0	0	1	0	0	1	0	0
LK-1133100	Moratumulla North	Moratumulla North	gnd	8	10	0	1	0	782	3	0	0	0	0	0	0	0	0
LK-1133105	Kadalana	Kadalana	gnd	17	3	0	1	0	944	2	0	0	1	0	0	0	0	1
LK-1133110	Rawathawatta West	Rawathawatta West	gnd	4	0	0	0	0	913	24	0	1	0	0	4	0	0	0
LK-1133115	Idama	Idama	gnd	1	0	0	18	1	757	4	0	0	0	0	1	0	0	0
LK-1133120	Uswatta	Uswatta	gnd	2	1	0	0	0	536	0	0	0	0	0	0	0	0	0
LK-1133125	Moratuwella South	Moratuwella South	gnd	5	4	1	3	0	1217	7	0	1	0	0	3	0	0	0
LK-1133130	Indibedda West	Indibedda West	gnd	3	1	0	0	0	1074	5	0	0	0	0	0	0	0	0
LK-1133135	Moratumulla East	Moratumulla East	gnd	12	0	0	1	0	963	2	0	0	0	0	0	0	0	0
LK-1133140	Moratumulla West	Moratumulla West	gnd	6	6	0	1	0	919	2	0	1	0	0	1	0	0	0
LK-1133145	Villorawatta East	Villorawatta East	gnd	3	2	0	0	1	932	14	0	0	0	0	0	0	0	0
LK-1133150	Villorawatta West	Villorawatta West	gnd	2	1	0	1	0	1110	10	0	0	0	0	0	0	0	0
LK-1133155	Indibedda East	Indibedda East	gnd	4	3	0	1	1	957	0	0	0	0	0	0	0	0	0
LK-1133160	Moratuwella North	Moratuwella North	gnd	0	1	0	2	0	620	2	0	0	0	0	1	0	0	0
LK-1133165	Moratuwella West	Moratuwella West	gnd	0	11	0	6	1	622	7	0	0	0	0	0	0	0	0
LK-1133170	Koralawella North	Koralawella North	gnd	5	23	0	9	0	1572	1	0	1	0	0	0	0	0	0
LK-1133175	Koralawella East	Koralawella Eest	gnd	2	0	0	4	0	633	4	2	0	0	0	0	0	0	0
LK-1133180	Koralawella West	Koralawella West	gnd	3	2	0	5	2	866	2	0	2	0	0	0	0	0	2
LK-1133185	Koralawella South	Koralawella South	gnd	1	0	0	2	0	854	4	0	0	0	0	4	0	0	0
LK-1133190	Katukurunda North	Katukurunda North	gnd	0	3	0	2	0	918	6	0	0	0	0	1	0	0	0
LK-1133195	Katukurunda South	Katukurunda South	gnd	2	5	0	10	0	1022	3	0	0	0	0	0	0	0	0
LK-1133200	Egoda Uyana North	Egoda Uyana North	gnd	3	7	0	6	1	1218	1	0	0	0	0	0	0	0	0
LK-1133205	Egoda Uyana Central	Egoda Uyana Central	gnd	1	1	0	0	0	741	11	0	0	1	0	0	0	0	0
LK-1133210	Egoda Uyana South	Egoda Uyana South	gnd	3	2	0	3	0	1198	6	0	0	0	0	1	0	0	0
LK-1136005	Pepiliyana West	Pepiliyana West	gnd	51	1	0	1	0	1403	1	0	0	0	0	5	0	0	0
LK-1136010	Pepiliyana East	Pepiliyana East	gnd	2	0	0	0	1	421	0	0	0	0	0	0	0	0	0
LK-1136015	Divulpitiya East	Divulpitiya East	gnd	19	1	0	0	0	648	1	1	0	0	0	0	0	0	0
LK-1136020	Divulpitiya West	Divulpitiya West	gnd	16	0	0	0	0	819	3	0	0	0	0	8	0	0	0
